,Order_ID,Product,Quantity_Ordered,Price_Each,Order_Date,Purchase_Address
0,155009,Element ‑ Visserie Allen 1,1,82.95,10/29/19 16:15,"107 AVN Medina, CasaBlanca 20000, Morroco"
1,155010,Grip,1,26.84,10/25/19 18:09,"126 AVN Mohammed VI, Rabat 10000, Morroco"
2,155011,Element ‑ Visserie Allen 1,1,82.95,10/08/19 15:26,"65 AVN El Siaghin, Fes 30000, Morroco"
3,155012,T-Shirt Colorblock vans,1,189.99,10/05/19 10:36,"183 AVN Ville nouvelle, Essaouira 44000, Morroco"
4,155013,Steackers,1,24.99,10/01/19 23:08,"87 AVN Essaada, Fes 30000, Morroco"
5,155014,All In One Skate,1,88.95,10/10/19 15:12,"126 AVN Mohammed VI, Rabat 10000, Morroco"
6,155015,Nike Nyjah 2,1,758.99,10/12/19 09:26,"34 AVN Hassan II, Marrakech 40000, Morroco"
7,155016,Element ‑ Visserie Allen 1,1,82.95,10/03/19 00:53,"12 AVN Ville nouvelle, Essaouira 44000, Morroco"
8,155017,Steackers,1,24.99,10/09/19 13:41,"146 AVN Ville nouvelle, Fes 30000, Morroco"
9,155018,Element Complete Board,1,1200.0,10/31/19 15:46,"55 AVN Essaada, Rabat 10000, Morroco"
10,155018,Element ‑ Visserie Allen 1,1,82.95,10/31/19 15:46,"55 AVN Essaada, Rabat 10000, Morroco"
11,155019,Steackers,1,24.99,10/27/19 16:53,"101 AVN Hassan II, Rabat 10000, Morroco"
12,155020,Steackers,1,24.99,10/02/19 17:33,"172 AVN Hassan II, CasaBlanca 20000, Morroco"
13,155021,Nike Jacob Janowski,1,778.99,10/09/19 09:49,"184 AVN Ennasr, Oujda 60000, Morroco"
14,155021,Steackers,1,24.99,10/09/19 09:49,"184 AVN Ennasr, Oujda 60000, Morroco"
15,155022,Flat Bar,1,1899.99,10/05/19 19:19,"67 AVN Mohammed VI, Tanger 90000, Morroco"
